MQ3_raw,MQ135_raw,MQ2_raw,label,is_synthetic
961,1267,335,Interference,0
957,1265,335,Interference,1
971,1278,335,TB,0
975,1279,336,TB,1
962,1271,332,Interference,0
973,1279,333,TB,1
980,1283,336,TB,0
973,1278,335,TB,1
974,1280,335,TB,1
976,1280,336,TB,0
930,1252,330,Healthy,1
976,1280,336,TB,1
974,1278,336,TB,1
976,1279,336,TB,0
927,1250,326,Healthy,1
977,1280,337,TB,0
954,1266,331,Interference,0
977,1280,335,TB,0
973,1277,335,TB,0
923,1250,326,Healthy,0
955,1266,331,Interference,1
941,1257,328,Healthy,1
938,1253,330,Healthy,0
971,1280,335,TB,1
938,1253,327,Healthy,1
960,1270,333,Interference,1
941,1257,331,Healthy,1
963,1271,335,Interference,0
931,1253,330,Healthy,1
976,1279,336,TB,0
928,1252,330,Healthy,1
931,1254,329,Healthy,1
961,1270,336,Interference,1
977,1279,336,TB,1
968,1277,336,TB,1
959,1270,334,Interference,0
937,1253,333,Healthy,1
974,1277,334,TB,1
975,1280,336,TB,0
975,1278,336,TB,1
978,1280,335,TB,1
929,1254,334,Healthy,1
976,1281,334,TB,0
939,1255,330,Healthy,0
928,1253,323,Healthy,0
956,1269,329,Interference,0
976,1279,336,TB,0
961,1268,333,Interference,1
955,1268,335,Interference,0
957,1268,331,Interference,0
958,1268,334,Interference,1
977,1279,336,TB,1
964,1274,335,Interference,1
963,1271,336,Interference,1
976,1276,335,TB,1
963,1270,331,Interference,1
959,1267,334,Interference,1
976,1278,337,TB,1
932,1253,332,Healthy,1
975,1277,336,TB,1
978,1280,337,TB,1
961,1270,331,Interference,0
938,1257,331,Healthy,1
969,1275,334,TB,1
945,1259,336,Healthy,1
947,1265,331,Interference,0
961,1270,332,Interference,1
958,1266,333,Interference,1
973,1280,336,TB,1
934,1255,328,Healthy,1
961,1270,334,Interference,0
963,1269,334,Interference,1
974,1277,335,TB,1
974,1279,334,TB,0
977,1281,336,TB,1
937,1254,328,Healthy,1
975,1278,337,TB,0
963,1274,336,Interference,1
959,1266,327,Interference,0
958,1268,335,Interference,1
949,1264,332,Interference,0
978,1279,337,TB,1
975,1278,335,TB,1
976,1280,335,TB,1
959,1271,330,Interference,1
939,1258,334,Healthy,1
942,1258,333,Healthy,1
977,1280,336,TB,1
977,1279,338,TB,0
980,1280,336,TB,1
976,1277,334,TB,1
958,1267,333,Interference,0
939,1253,333,Healthy,0
963,1277,335,TB,0
934,1250,331,Healthy,1
975,1278,336,TB,1
957,1266,333,Interference,1
927,1250,326,Healthy,1
976,1280,335,TB,1
928,1254,326,Healthy,1
960,1269,334,Interference,1
959,1270,332,Interference,0
959,1267,335,Interference,1
976,1278,336,TB,0
961,1271,330,Interference,1
926,1249,326,Healthy,0
961,1270,332,Interference,1
977,1281,336,TB,0
939,1253,331,Healthy,1
938,1250,330,Healthy,1
958,1266,333,Interference,1
934,1252,330,Healthy,1
935,1250,329,Healthy,1
961,1272,331,Interference,1
929,1250,326,Healthy,0
936,1253,330,Healthy,0
979,1278,336,TB,1
977,1280,336,TB,0
963,1274,336,Interference,0
966,1274,334,Interference,1
929,1250,326,Healthy,1
980,1282,336,TB,1
952,1269,330,Interference,1
939,1251,330,Healthy,0
928,1256,329,Healthy,1
976,1280,336,TB,1
943,1257,325,Healthy,0
962,1273,335,Interference,1
932,1256,329,Healthy,1
930,1254,327,Healthy,0
926,1251,326,Healthy,0
959,1271,332,Interference,1
934,1254,331,Healthy,0
971,1277,338,TB,0
930,1251,333,Healthy,1
978,1282,336,TB,1
961,1267,329,Interference,1
976,1278,336,TB,0
935,1254,329,Healthy,0
930,1255,333,Healthy,1
960,1269,335,Interference,1
954,1263,333,Interference,1
943,1258,333,Healthy,0
974,1281,335,TB,1
973,1278,336,TB,0
943,1258,332,Healthy,0
960,1267,335,Interference,1
972,1279,333,TB,0
969,1279,333,TB,0
981,1280,337,TB,0
934,1254,330,Healthy,1
977,1282,336,TB,0
929,1252,327,Healthy,1
975,1279,335,TB,1
938,1256,329,Healthy,1
962,1270,333,Interference,1
961,1270,332,Interference,0
929,1253,329,Healthy,0
976,1280,336,TB,0
965,1274,336,Interference,1
941,1257,331,Healthy,1
974,1277,336,TB,1
929,1251,326,Healthy,0
958,1267,329,Interference,1
978,1279,336,TB,0
975,1279,335,TB,1
944,1255,331,Healthy,0
958,1269,332,Interference,1
962,1270,334,Interference,1
960,1270,330,Interference,0
952,1268,335,Interference,1
932,1251,329,Healthy,0
930,1253,328,Healthy,1
931,1251,326,Healthy,1
943,1257,330,Healthy,1
939,1257,331,Healthy,1
974,1278,336,TB,1
931,1251,328,Healthy,1
975,1279,336,TB,0
935,1254,331,Healthy,1
976,1279,336,TB,0
961,1271,335,Interference,1
941,1258,334,Healthy,1
955,1266,335,Interference,0
933,1254,331,Healthy,0
977,1268,334,TB,1
974,1279,335,TB,1
961,1267,331,Interference,1
964,1273,330,Interference,0
972,1275,335,TB,1
941,1254,333,Healthy,0
960,1271,334,Interference,0
978,1279,336,TB,0
962,1270,335,Interference,1
961,1273,334,Interference,1
942,1258,333,Healthy,1
976,1280,338,TB,0
961,1268,334,Interference,0
959,1269,333,Interference,1
931,1255,327,Healthy,1
939,1259,332,Healthy,0
937,1254,334,Healthy,1
939,1257,329,Healthy,0
973,1277,332,TB,1
978,1282,336,TB,0
958,1268,334,Interference,1
928,1251,323,Healthy,0
957,1269,329,Interference,1
961,1270,333,Interference,1
957,1266,329,Interference,1
963,1275,333,Interference,1
975,1278,333,TB,1
977,1280,336,TB,1
961,1267,335,Interference,1
963,1269,330,Interference,0
959,1267,334,Interference,0
937,1254,326,Healthy,0
964,1275,335,Interference,1
931,1251,327,Healthy,0
939,1258,326,Healthy,1
934,1254,328,Healthy,1
931,1253,330,Healthy,0
977,1280,335,TB,1
942,1260,335,Healthy,1
957,1269,333,Interference,0
937,1256,329,Healthy,1
971,1274,332,TB,1
976,1279,335,TB,0
937,1253,330,Healthy,1
960,1269,335,Interference,1
932,1252,324,Healthy,1
976,1280,336,TB,1
974,1277,333,TB,1
960,1267,334,Interference,0
971,1276,337,TB,1
959,1267,333,Interference,1
938,1254,332,Healthy,0
958,1270,334,Interference,0
967,1270,336,Interference,1
976,1280,336,TB,0
976,1281,336,TB,0
957,1266,330,Interference,1
971,1277,336,TB,0
932,1253,330,Healthy,1
929,1251,326,Healthy,0
960,1270,330,Interference,1
954,1265,331,Interference,1
977,1281,336,TB,0
972,1279,335,TB,1
960,1269,330,Interference,1
978,1280,336,TB,1
956,1270,333,Interference,1
953,1265,333,Interference,0
959,1269,333,Interference,1
962,1271,336,Interference,1
962,1268,335,Interference,1
932,1255,330,Healthy,1
961,1271,331,Interference,0
925,1252,322,Healthy,1
977,1279,337,TB,1
957,1269,335,Interference,1
958,1268,331,Interference,1
956,1267,332,Interference,0
975,1279,335,TB,1
928,1250,325,Healthy,0
978,1280,337,TB,1
977,1278,337,TB,0
958,1269,333,Interference,1
962,1271,335,Interference,1
978,1279,336,TB,0
976,1281,336,TB,0
943,1259,334,Healthy,1
975,1279,336,TB,1
978,1280,337,TB,1
972,1279,335,TB,1
930,1251,327,Healthy,1
974,1279,337,TB,0
978,1283,337,TB,0
977,1282,336,TB,1
960,1269,335,Interference,1
964,1270,335,Interference,1
978,1280,336,TB,0
961,1271,334,Interference,1
959,1267,333,Interference,1
960,1269,333,Interference,0
955,1266,333,Interference,1
976,1279,336,TB,1
938,1256,332,Healthy,1
962,1270,334,Interference,1
935,1254,327,Healthy,0
937,1254,328,Healthy,1
927,1250,325,Healthy,1
976,1280,336,TB,1
956,1267,332,Interference,1
976,1278,337,TB,0
944,1257,327,Healthy,1
962,1267,335,Interference,0
960,1271,335,Interference,1
958,1268,333,Interference,1
960,1269,334,Interference,1
980,1280,335,TB,1
942,1259,327,Healthy,1
977,1279,337,TB,1
935,1255,327,Healthy,1
964,1274,334,Interference,0
973,1279,336,TB,0
926,1253,330,Healthy,1
976,1277,335,TB,0
972,1277,332,TB,1
979,1280,336,TB,1
956,1267,335,Interference,1
977,1279,337,TB,1
933,1253,331,Healthy,0
976,1278,336,TB,0
952,1266,330,Interference,1
976,1279,336,TB,0
979,1278,336,TB,1
936,1257,330,Healthy,1
962,1275,333,Interference,1
964,1270,334,Interference,1
947,1267,334,Interference,0
978,1281,337,TB,1
958,1266,333,Interference,1
978,1279,336,TB,1
961,1274,334,Interference,1
957,1267,331,Interference,1
975,1276,336,TB,1
976,1280,336,TB,0
976,1280,335,TB,1
952,1265,330,Interference,1
961,1267,334,Interference,1
962,1271,335,Interference,0
960,1270,335,Interference,0
960,1270,333,Interference,1
976,1280,337,TB,1
953,1263,333,Interference,1
962,1269,333,Interference,1
942,1254,329,Healthy,1
980,1283,337,TB,1
938,1255,331,Healthy,1
976,1279,337,TB,1
975,1279,336,TB,0
975,1279,336,TB,0
936,1254,329,Healthy,0
928,1249,330,Healthy,1
936,1250,331,Healthy,1
978,1281,336,TB,1
978,1281,336,TB,1
934,1255,330,Healthy,0
978,1280,338,TB,0
975,1279,336,TB,0
935,1251,331,Healthy,1
928,1252,326,Healthy,0
930,1253,329,Healthy,1
960,1269,335,Interference,1
959,1271,336,Interference,1
960,1271,332,Interference,0
938,1253,327,Healthy,0
979,1281,337,TB,0
972,1277,335,TB,1
933,1252,330,Healthy,1
959,1267,331,Interference,1
944,1258,333,Healthy,1
961,1266,331,Interference,1
975,1277,335,TB,1
975,1278,336,TB,1
964,1266,332,Interference,1
971,1279,334,TB,0
975,1278,336,TB,1
974,1276,331,TB,1
962,1274,333,Interference,1
971,1278,334,TB,0
931,1250,326,Healthy,0
976,1279,334,TB,1
959,1268,334,Interference,0
977,1281,336,TB,1
978,1280,338,TB,1
949,1264,331,Interference,0
963,1271,335,Interference,1
932,1253,330,Healthy,1
976,1280,334,TB,1
958,1265,335,Interference,1
928,1250,325,Healthy,1
957,1265,331,Interference,1
958,1269,330,Interference,1
931,1251,327,Healthy,0
932,1255,328,Healthy,1
957,1266,334,Interference,1
977,1278,337,TB,1
932,1253,330,Healthy,1
955,1267,334,Interference,1
976,1279,336,TB,1
932,1253,330,Healthy,1
958,1268,334,Interference,1
957,1267,334,Interference,1
976,1279,335,TB,1
962,1270,336,Interference,0
958,1269,334,Interference,1
962,1271,333,Interference,0
978,1280,335,TB,1
926,1250,327,Healthy,1
976,1279,336,TB,1
928,1251,327,Healthy,1
942,1259,333,Healthy,0
946,1262,332,Interference,1
937,1255,332,Healthy,1
977,1284,336,TB,1
926,1250,325,Healthy,0
951,1267,334,Interference,1
976,1281,337,TB,1
964,1271,334,Interference,0
937,1256,332,Healthy,1
941,1259,330,Healthy,1
927,1248,327,Healthy,1
976,1281,337,TB,1
975,1278,335,TB,1
976,1279,336,TB,0
942,1255,328,Healthy,1
957,1270,333,Interference,0
965,1272,335,Interference,1
927,1250,330,Healthy,0
977,1280,336,TB,1
961,1271,335,Interference,0
979,1280,336,TB,1
959,1270,334,Interference,1
966,1275,335,Interference,1
962,1270,333,Interference,1
959,1267,332,Interference,0
955,1267,335,Interference,0
980,1283,337,TB,1
963,1271,335,Interference,0
930,1252,333,Healthy,0
973,1276,334,TB,0
975,1279,337,TB,1
961,1270,335,Interference,1
959,1269,331,Interference,0
976,1279,338,TB,0
981,1280,337,TB,1
962,1270,330,Interference,1
936,1255,325,Healthy,1
959,1271,332,Interference,1
948,1266,331,Interference,1
958,1271,334,Interference,1
958,1273,333,Interference,1
960,1271,328,Interference,1
943,1258,330,Healthy,1
962,1272,334,Interference,1
931,1254,333,Healthy,0
963,1271,331,Interference,1
958,1268,329,Interference,1
934,1253,328,Healthy,1
932,1252,329,Healthy,1
928,1250,327,Healthy,0
953,1265,334,Interference,1
976,1280,337,TB,1
972,1275,334,TB,1
976,1279,336,TB,1
974,1279,333,TB,1
974,1277,336,TB,1
926,1252,329,Healthy,1
930,1253,327,Healthy,1
975,1278,335,TB,0
972,1279,338,TB,1
943,1258,335,Healthy,0
929,1248,325,Healthy,1
951,1267,331,Interference,0
977,1280,335,TB,1
961,1266,336,Interference,1
957,1270,336,Interference,1
932,1257,332,Healthy,1
975,1278,336,TB,1
936,1251,335,Healthy,1
962,1273,331,Interference,1
931,1250,329,Healthy,1
974,1280,335,TB,1
975,1278,335,TB,1
974,1278,336,TB,0
935,1249,326,Healthy,0
957,1268,334,Interference,1
976,1279,336,TB,1
966,1274,333,Interference,0
928,1250,331,Healthy,1
977,1281,336,TB,0
959,1268,332,Interference,1
956,1265,331,Interference,1
961,1272,330,Interference,1
960,1270,333,Interference,1
976,1280,337,TB,0
927,1252,326,Healthy,0
961,1268,336,Interference,1
934,1253,328,Healthy,1
942,1263,332,Healthy,1
943,1255,327,Healthy,0
976,1278,336,TB,0
977,1279,337,TB,1
928,1252,330,Healthy,1
977,1280,336,TB,1
961,1270,328,Interference,1
935,1255,329,Healthy,0
929,1253,330,Healthy,1
965,1275,336,Interference,1
963,1275,334,Interference,1
931,1253,331,Healthy,0
976,1281,336,TB,1
952,1266,332,Interference,1
977,1280,336,TB,0
927,1252,327,Healthy,1
976,1278,336,TB,1
937,1254,330,Healthy,1
977,1281,336,TB,1
959,1268,334,Interference,1
977,1280,336,TB,1
959,1266,332,Interference,1
960,1269,330,Interference,1
980,1281,335,TB,1
960,1269,333,Interference,0
930,1251,332,Healthy,1
976,1280,337,TB,0
975,1278,335,TB,1
934,1254,329,Healthy,1
940,1255,327,Healthy,1
975,1281,336,TB,1
962,1274,336,Interference,1
962,1270,332,Interference,0
959,1264,332,Interference,1
955,1265,331,Interference,1
929,1252,330,Healthy,1
977,1279,336,TB,1
938,1253,330,Healthy,0
937,1254,328,Healthy,1
956,1267,333,Interference,1
955,1267,332,Interference,1
939,1255,327,Healthy,1
927,1248,329,Healthy,0
931,1254,325,Healthy,0
931,1254,332,Healthy,1
938,1254,331,Healthy,1
955,1264,331,Interference,1
975,1278,335,TB,1
964,1272,335,Interference,1
935,1255,332,Healthy,1
936,1255,329,Healthy,1
963,1275,331,Interference,0
931,1251,325,Healthy,1
956,1266,331,Interference,1
972,1279,336,TB,0
975,1278,335,TB,1
928,1254,331,Healthy,1
978,1279,337,TB,1
976,1279,335,TB,1
959,1267,328,Interference,1
930,1255,329,Healthy,1
976,1278,335,TB,1
960,1267,334,Interference,0
934,1251,325,Healthy,0
977,1278,336,TB,1
962,1273,335,Interference,1
959,1267,334,Interference,0
941,1258,333,Healthy,0
961,1269,335,Interference,1
976,1277,336,TB,1
954,1266,332,Interference,0
962,1270,333,Interference,1
927,1252,327,Healthy,0
960,1267,332,Interference,1
977,1279,336,TB,0
930,1251,330,Healthy,0
974,1280,337,TB,1
958,1266,331,Interference,0
930,1251,323,Healthy,0
959,1271,329,Interference,1
938,1253,328,Healthy,0
974,1279,335,TB,1
962,1270,328,Interference,1
979,1280,336,TB,1
940,1255,328,Healthy,1
943,1259,331,Healthy,0
928,1251,329,Healthy,1
982,1282,336,TB,1
948,1267,330,Interference,0
962,1272,334,Interference,1
962,1270,336,Interference,1
971,1279,335,TB,0
962,1273,333,Interference,1
921,1250,328,Healthy,1
938,1254,331,Healthy,1
976,1279,336,TB,0
961,1270,334,Interference,1
976,1279,336,TB,1
959,1269,331,Interference,0
960,1268,330,Interference,1
933,1255,325,Healthy,1
935,1254,330,Healthy,1
975,1279,337,TB,1
976,1279,336,TB,1
979,1281,336,TB,1
935,1254,325,Healthy,1
933,1253,330,Healthy,1
952,1270,335,Interference,1
931,1253,329,Healthy,1
947,1262,331,Healthy,1
930,1253,330,Healthy,0
961,1266,332,Interference,1
938,1254,327,Healthy,1
977,1279,336,TB,1
941,1251,330,Healthy,1
975,1280,336,TB,1
930,1256,328,Healthy,1
961,1270,328,Interference,0
923,1250,325,Healthy,1
976,1280,334,TB,1
955,1264,332,Interference,1
929,1253,330,Healthy,1
977,1278,335,TB,1
942,1257,330,Healthy,0
977,1281,336,TB,1
954,1267,332,Interference,0
980,1282,339,TB,1
981,1281,337,TB,1
942,1257,333,Healthy,0
931,1253,332,Healthy,1
976,1278,336,TB,1
922,1248,329,Healthy,1
957,1267,332,Interference,1
930,1251,332,Healthy,1
958,1266,331,Interference,1
955,1267,335,Interference,0
938,1253,329,Healthy,0
976,1279,337,TB,1
957,1268,330,Interference,1
958,1267,332,Interference,1
940,1259,331,Healthy,1
929,1256,330,Healthy,1
940,1254,328,Healthy,1
935,1251,328,Healthy,1
966,1270,336,Interference,1
927,1250,327,Healthy,0
975,1280,336,TB,1
957,1265,336,Interference,1
957,1269,334,Interference,1
961,1270,333,Interference,0
943,1260,334,Healthy,1
935,1254,333,Healthy,0
964,1275,336,Interference,1
956,1270,332,Interference,1
978,1280,336,TB,1
957,1266,335,Interference,1
979,1282,338,TB,0
939,1253,333,Healthy,1
968,1275,335,TB,1
961,1271,335,Interference,1
962,1270,331,Interference,1
958,1271,335,Interference,1
955,1268,332,Interference,1
979,1280,339,TB,1
976,1278,336,TB,1
943,1255,326,Healthy,1
927,1253,326,Healthy,1
960,1268,330,Interference,1
954,1266,336,Interference,0
960,1270,333,Interference,1
969,1278,338,TB,1
927,1252,329,Healthy,0
932,1254,333,Healthy,1
966,1275,333,Interference,1
964,1272,337,Interference,1
977,1279,336,TB,1
932,1254,331,Healthy,1
975,1277,335,TB,1
963,1273,333,Interference,1
976,1281,337,TB,1
950,1265,332,Interference,1
960,1269,334,Interference,1
976,1278,337,TB,0
934,1251,325,Healthy,0
976,1280,336,TB,1
933,1253,331,Healthy,0
960,1270,334,Interference,1
974,1279,334,TB,1
973,1278,335,TB,0
935,1257,333,Healthy,0
976,1279,336,TB,0
927,1251,328,Healthy,0
979,1279,339,TB,0
937,1253,325,Healthy,0
975,1279,331,TB,0
927,1251,327,Healthy,1
930,1253,326,Healthy,1
963,1272,333,Interference,1
974,1277,336,TB,1
958,1267,332,Interference,1
939,1256,330,Healthy,1
957,1269,329,Interference,1
961,1270,336,Interference,1
977,1281,336,TB,1
977,1279,336,TB,0
931,1253,333,Healthy,0
977,1279,336,TB,0
973,1279,335,TB,0
975,1279,335,TB,1
959,1273,333,Interference,1
976,1280,336,TB,0
962,1270,330,Interference,1
962,1272,336,Interference,1
951,1267,334,Interference,1
961,1271,336,Interference,0
970,1278,337,TB,1
977,1280,335,TB,1
975,1277,337,TB,1
952,1265,334,Interference,1
933,1252,332,Healthy,1
976,1280,334,TB,1
944,1259,331,Healthy,1
945,1260,330,Healthy,1
975,1278,337,TB,1
980,1279,338,TB,1
977,1282,336,TB,1
931,1254,331,Healthy,1
961,1270,336,Interference,1
972,1278,331,TB,1
963,1274,332,Interference,1
976,1279,336,TB,0
928,1251,331,Healthy,1
937,1258,330,Healthy,1
973,1279,335,TB,0
949,1265,334,Interference,1
960,1271,332,Interference,0
926,1251,329,Healthy,1
976,1278,335,TB,0
971,1278,335,TB,0
977,1279,336,TB,1
960,1270,332,Interference,1
955,1269,334,Interference,0
959,1269,333,Interference,1
958,1267,333,Interference,0
935,1255,326,Healthy,0
929,1250,329,Healthy,0
972,1277,336,TB,0
930,1254,325,Healthy,0
973,1279,335,TB,0
937,1253,327,Healthy,1
934,1251,332,Healthy,1
929,1253,325,Healthy,1
975,1279,336,TB,1
941,1253,327,Healthy,1
974,1278,336,TB,1
929,1248,325,Healthy,0
930,1251,329,Healthy,1
960,1269,335,Interference,1
927,1252,327,Healthy,1
976,1276,336,TB,1
976,1277,336,TB,0
963,1270,335,Interference,1
962,1270,335,Interference,1
963,1274,333,Interference,0
966,1272,336,Interference,1
938,1251,330,Healthy,1
963,1271,332,Interference,0
962,1270,334,Interference,1
933,1254,328,Healthy,1
956,1266,332,Interference,1
953,1267,334,Interference,0
929,1251,327,Healthy,0
960,1268,330,Interference,1
958,1268,333,Interference,0
928,1250,322,Healthy,0
930,1254,328,Healthy,1
936,1252,332,Healthy,1
940,1253,330,Healthy,1
929,1253,331,Healthy,1
957,1268,330,Interference,1
977,1280,335,TB,1
951,1267,329,Interference,1
944,1261,332,Healthy,1
941,1254,330,Healthy,0
979,1280,339,TB,0
975,1279,336,TB,0
976,1280,336,TB,0
957,1266,332,Interference,0
962,1271,334,Interference,0
938,1253,329,Healthy,1
970,1277,333,TB,0
964,1273,334,Interference,1
963,1271,333,Interference,1
978,1279,336,TB,0
960,1271,334,Interference,1
930,1253,331,Healthy,1
976,1279,335,TB,1
928,1254,326,Healthy,1
960,1269,334,Interference,0
976,1278,337,TB,1
939,1253,332,Healthy,1
930,1249,330,Healthy,1
974,1277,336,TB,1
977,1280,334,TB,0
962,1269,333,Interference,1
927,1251,326,Healthy,1
942,1258,327,Healthy,1
963,1270,333,Interference,1
967,1275,336,Interference,1
955,1267,332,Interference,1
936,1254,330,Healthy,1
961,1271,335,Interference,0
973,1278,335,TB,0
960,1270,334,Interference,1
940,1256,330,Healthy,1
961,1268,334,Interference,1
934,1251,323,Healthy,0
958,1267,329,Interference,0
960,1270,336,Interference,1
974,1279,334,TB,1
981,1280,337,TB,1
946,1262,332,Interference,1
935,1254,332,Healthy,1
976,1279,338,TB,0
938,1255,333,Healthy,0
962,1272,334,Interference,1
961,1266,333,Interference,1
961,1270,335,Interference,0
947,1261,328,Healthy,1
962,1272,335,Interference,1
937,1253,330,Healthy,0
963,1271,333,Interference,1
973,1279,334,TB,1
938,1255,331,Healthy,0
976,1280,335,TB,1
930,1256,331,Healthy,0
974,1279,336,TB,0
959,1267,334,Interference,0
959,1268,333,Interference,1
973,1275,335,TB,1
960,1269,334,Interference,0
973,1280,339,TB,1
928,1253,325,Healthy,0
976,1279,337,TB,0
938,1256,331,Healthy,1
928,1253,326,Healthy,0
977,1279,338,TB,1
974,1277,335,TB,0
931,1255,329,Healthy,1
941,1257,333,Healthy,0
955,1272,335,Interference,1
927,1250,326,Healthy,1
949,1266,334,Interference,0
975,1280,336,TB,1
961,1269,332,Interference,1
976,1280,336,TB,0
934,1254,330,Healthy,0
959,1267,335,Interference,0
949,1266,336,Interference,1
929,1254,328,Healthy,1
944,1256,333,Healthy,1
977,1279,337,TB,1
934,1257,323,Healthy,1
927,1251,327,Healthy,1
957,1269,335,Interference,1
929,1250,330,Healthy,1
954,1265,334,Interference,0
942,1255,330,Healthy,0
981,1280,336,TB,1
973,1276,335,TB,1
978,1281,335,TB,0
930,1254,329,Healthy,1
943,1257,331,Healthy,1
932,1251,330,Healthy,1
979,1282,337,TB,1
978,1281,336,TB,1
932,1255,326,Healthy,1
977,1282,336,TB,1
939,1258,332,Healthy,1
958,1269,332,Interference,1
976,1278,336,TB,0
957,1268,333,Interference,1
923,1253,330,Healthy,1
977,1279,337,TB,1
921,1249,328,Healthy,1
934,1256,334,Healthy,1
976,1278,335,TB,0
940,1258,331,Healthy,1
948,1264,330,Interference,1
951,1269,332,Interference,0
978,1282,336,TB,0
938,1256,332,Healthy,1
976,1281,336,TB,0
964,1274,336,Interference,1
940,1255,330,Healthy,1
976,1279,336,TB,0
977,1280,335,TB,1
978,1280,336,TB,0
937,1257,332,Healthy,1
972,1277,335,TB,0
961,1270,332,Interference,1
957,1271,334,Interference,1
929,1251,327,Healthy,0
953,1267,335,Interference,1
973,1279,336,TB,0
975,1276,334,TB,1
975,1280,336,TB,1
941,1255,331,Healthy,0
962,1270,331,Interference,1
948,1268,334,Interference,1
976,1279,336,TB,1
937,1253,330,Healthy,0
962,1268,333,Interference,1
972,1279,332,TB,1
964,1269,332,Interference,1
973,1276,334,TB,0
979,1279,336,TB,1
931,1256,332,Healthy,1
976,1279,337,TB,0
934,1253,330,Healthy,0
976,1279,334,TB,0
960,1270,336,Interference,1
973,1281,336,TB,1
977,1280,336,TB,0
946,1264,332,Interference,1
958,1269,335,Interference,1
932,1253,325,Healthy,1
977,1280,336,TB,1
927,1253,325,Healthy,0
957,1265,330,Interference,0
959,1271,326,Interference,1
939,1251,329,Healthy,0
974,1278,334,TB,1
939,1256,326,Healthy,1
963,1272,332,Interference,1
929,1254,330,Healthy,1
961,1271,335,Interference,1
976,1280,336,TB,0
976,1280,339,TB,1
977,1278,337,TB,1
976,1279,337,TB,1
962,1272,334,Interference,1
939,1256,331,Healthy,1
925,1253,323,Healthy,1
935,1253,327,Healthy,0
962,1273,334,Interference,1
934,1252,332,Healthy,1
961,1271,332,Interference,0
974,1278,336,TB,0
971,1278,334,TB,1
939,1258,331,Healthy,0
961,1271,330,Interference,0
976,1281,336,TB,1
958,1269,334,Interference,0
938,1255,331,Healthy,1
953,1267,333,Interference,1
964,1273,330,Interference,1
926,1254,327,Healthy,1
927,1253,326,Healthy,1
975,1278,337,TB,1
925,1251,326,Healthy,0
930,1249,325,Healthy,1
931,1250,324,Healthy,1
959,1267,330,Interference,0
961,1267,333,Interference,0
979,1284,337,TB,1
975,1279,335,TB,1
951,1266,327,Interference,0
928,1252,328,Healthy,1
934,1257,331,Healthy,1
975,1279,335,TB,1
947,1268,334,Interference,1
978,1279,338,TB,1
979,1282,337,TB,1
978,1282,338,TB,1
960,1271,330,Interference,1
976,1278,334,TB,1
923,1248,331,Healthy,1
932,1253,330,Healthy,1
961,1272,336,Interference,1
976,1279,336,TB,0
966,1273,333,Interference,0
932,1252,332,Healthy,1
928,1251,331,Healthy,1
930,1256,332,Healthy,1
942,1255,329,Healthy,1
974,1278,335,TB,1
938,1252,331,Healthy,1
974,1279,336,TB,1
953,1265,333,Interference,0
975,1278,336,TB,1
955,1266,333,Interference,1
978,1282,336,TB,0
961,1270,331,Interference,1
936,1254,330,Healthy,1
930,1251,331,Healthy,0
933,1248,326,Healthy,1
957,1265,331,Interference,0
937,1255,331,Healthy,0
975,1277,335,TB,0
961,1269,332,Interference,1
936,1255,329,Healthy,1
976,1279,337,TB,0
972,1277,335,TB,1
937,1256,329,Healthy,1
937,1243,327,Healthy,0
932,1251,330,Healthy,1
977,1282,339,TB,1
930,1251,330,Healthy,1
962,1274,335,Interference,1
954,1269,335,Interference,1
967,1275,334,Interference,1
961,1269,334,Interference,1
964,1274,336,Interference,1
934,1254,331,Healthy,1
929,1252,329,Healthy,1
937,1254,331,Healthy,0
962,1270,333,Interference,0
931,1255,336,Healthy,1
976,1277,335,TB,1
961,1273,335,Interference,0
973,1280,335,TB,1
977,1280,336,TB,1
939,1254,329,Healthy,1
938,1254,327,Healthy,0
938,1255,331,Healthy,1
971,1277,336,TB,0
970,1275,334,TB,1
958,1272,332,Interference,1
978,1281,336,TB,0
934,1253,330,Healthy,0
940,1256,331,Healthy,1
975,1279,334,TB,1
977,1280,335,TB,1
975,1278,337,TB,1
932,1251,325,Healthy,1
974,1279,335,TB,1
961,1272,335,Interference,1
976,1281,337,TB,1
928,1253,331,Healthy,1
935,1257,333,Healthy,1
974,1266,333,TB,1
975,1279,335,TB,1
950,1266,330,Interference,1
979,1283,336,TB,1
962,1271,335,Interference,1
976,1279,335,TB,0
961,1272,335,Interference,0
958,1267,334,Interference,1
932,1253,332,Healthy,0
976,1281,334,TB,1
958,1270,334,Interference,0
953,1267,335,Interference,1
975,1279,335,TB,0
975,1277,335,TB,0
958,1268,335,Interference,1
962,1270,336,Interference,1
976,1280,336,TB,0
978,1268,335,TB,1
933,1253,326,Healthy,1
960,1269,334,Interference,1
926,1252,332,Healthy,1
974,1278,336,TB,1
978,1282,338,TB,1
979,1283,337,TB,1
938,1254,332,Healthy,0
935,1252,323,Healthy,1
974,1280,336,TB,0
955,1267,330,Interference,1
958,1270,333,Interference,1
963,1272,332,Interference,1
960,1270,329,Interference,1
935,1254,329,Healthy,1
959,1268,330,Interference,1
924,1249,320,Healthy,1
931,1254,327,Healthy,1
960,1269,335,Interference,1
963,1270,335,Interference,1
951,1267,333,Interference,1
941,1259,331,Healthy,1
964,1274,333,Interference,1
962,1272,334,Interference,1
929,1253,327,Healthy,1
962,1270,331,Interference,1
